high_version, low_version, similarity
3.1.0, 1.2.4, 0.01088767914676147
3.1.0, 1.2.3, 0.01088767914676147
3.1.0, 1.2.2, 0.01088767914676147
3.1.0, 1.2.1, 0.01088767914676147
3.1.0, 1.2, 0.01088767914676147
3.1.0, 1.1.4, 0.01088767914676147
3.1.0, 1.1.3.1, 0.01088767914676147
3.1.0, 1.1.3, 0.01088767914676147
3.1.0, 1.1.2, 0.01088767914676147
3.1.0, 1.1.1, 0.01088767914676147
3.1.0, 1.1, 0.01088767914676147
3.1.0, 1.0.4, 0.01088767914676147
3.1.0, 1.0.3, 0.01088767914676147
3.1.0, 1.0.2, 0.01088767914676147
3.1.0, 1.0.1, 0.01088767914676147
3.1.0, 1.0, 0.01088767914676147
3.0.0, 2.2.4, 0.6373479182944525
3.0.0, 2.2.3, 0.6300926442683336
3.0.0, 2.2.2, 0.6295345462663243
3.0.0, 2.2.1, 0.6235070878446255
3.0.0, 2.2.0, 0.6264091974550731
3.0.0, 2.1.4, 0.3039401718941846
3.0.0, 2.1.3, 0.3039401718941846
3.0.0, 2.1.2, 0.3039401718941846
3.0.0, 2.1.1, 0.30081482308293334
3.0.0, 2.1.0, 0.2966848978680656
3.0.0, 2.0.3, 0.22669940841611788
3.0.0, 2.0.2, 0.22480187520928674
3.0.0, 2.0.1, 0.22178814599843732
3.0.0, 2.0.0, 0.19667373590802545
3.0.0, 1.12.4, 0.38988726420359415
3.0.0, 1.12.3, 0.38988726420359415
3.0.0, 1.12.2, 0.389329166201585
3.0.0, 1.12.1, 0.38743163299475386
3.0.0, 1.12.0, 0.38843620939837037
3.0.0, 1.11.3, 0.22123004799642818
3.0.0, 1.11.2, 0.22123004799642818
3.0.0, 1.11.1, 0.22123004799642818
3.0.0, 1.11.0, 0.2191092755887934
3.0.0, 1.10.2, 0.1829445250586003
3.0.0, 1.10.1, 0.1814934702533765
3.0.0, 1.10.0, 0.17881459984373255
3.0.0, 1.9.1, 0.13997097890389554
3.0.0, 1.9.0, 0.14622167652639803
3.0.0, 1.8.3, 0.08449603750418573
3.0.0, 1.8.2, 0.08449603750418573
3.0.0, 1.8.1, 0.08449603750418573
3.0.0, 1.8.0, 0.07389217546601183
3.0.0, 1.7.2, 0.044536220560330395
3.0.0, 1.7.1, 0.03895524054023886
3.0.0, 1.7.0, 0.03806228373702422
3.0.0, 1.7, 0.03806228373702422
3.0.0, 1.6.4, 0.03348588012054917
3.0.0, 1.6.3, 0.03348588012054917
3.0.0, 1.6.2, 0.02734680209844849
3.0.0, 1.6.1, 0.02734680209844849
3.0.0, 1.6.0, 0.02734680209844849
3.0.0, 1.6, 0.02734680209844849
3.0.0, 1.5.2, 0.02734680209844849
3.0.0, 1.5.1, 0.02734680209844849
3.0.0, 1.5.0, 0.02734680209844849
3.0.0, 1.5, 0.02734680209844849
3.0.0, 1.4.4, 0.021096104475945975
3.0.0, 1.4.3, 0.01975666927112401
3.0.0, 1.4.2, 0.014287308851434312
3.0.0, 1.4.1, 0.014287308851434312
3.0.0, 1.4.0, 0.011273579640584886
3.0.0, 1.4, 0.011273579640584886
3.0.0, 1.3.2, 0.011273579640584886
3.0.0, 1.3.1, 0.011273579640584886
3.0.0, 1.3.0, 0.011273579640584886
3.0.0, 1.3, 0.011273579640584886
3.0.0, 1.2.6, 0.011273579640584886
3.0.0, 1.2.5, 0.011273579640584886
3.0.0, 1.2.4, 0.011273579640584886
3.0.0, 1.2.3, 0.011273579640584886
3.0.0, 1.2.2, 0.011273579640584886
3.0.0, 1.2.1, 0.011273579640584886
3.0.0, 1.2, 0.011273579640584886
3.0.0, 1.1.4, 0.011273579640584886
3.0.0, 1.1.3.1, 0.011273579640584886
3.0.0, 1.1.3, 0.011273579640584886
3.0.0, 1.1.2, 0.011273579640584886
3.0.0, 1.1.1, 0.011273579640584886
3.0.0, 1.1, 0.011273579640584886
3.0.0, 1.0.4, 0.011273579640584886
3.0.0, 1.0.3, 0.011273579640584886
3.0.0, 1.0.2, 0.011273579640584886
3.0.0, 1.0.1, 0.011273579640584886
3.0.0, 1.0, 0.011273579640584886
2.2.4, 2.2.3, 0.9002473206924979
2.2.4, 2.2.2, 0.8996584619008362
2.2.4, 2.2.1, 0.8867035684842774
2.2.4, 2.2.0, 0.8816393828759863
2.2.4, 2.1.4, 0.4739135555293841
2.2.4, 2.1.3, 0.4739135555293841
2.2.4, 2.1.2, 0.4739135555293841
2.2.4, 2.1.1, 0.46755388057943703
2.2.4, 2.1.0, 0.44823931221293134
2.2.4, 2.0.3, 0.32281238958897657
2.2.4, 2.0.2, 0.31515722529737367
2.2.4, 2.0.1, 0.31162407254740315
2.2.4, 2.0.0, 0.2765280885643623
2.2.4, 1.12.4, 0.53480155458721
2.2.4, 1.12.3, 0.5342126957955482
2.2.4, 1.12.2, 0.5336238370038865
2.2.4, 1.12.1, 0.5279707926039335
2.2.4, 1.12.0, 0.5245554116122954
2.2.4, 1.11.3, 0.33400070663055
2.2.4, 1.11.2, 0.33400070663055
2.2.4, 1.11.1, 0.3323519020138971
2.2.4, 1.11.0, 0.32187021552231776
2.2.4, 1.10.2, 0.24743846425627133
2.2.4, 1.10.1, 0.24590743139795077
2.2.4, 1.10.0, 0.24272759392297727
2.2.4, 1.9.1, 0.19820986927334824
2.2.4, 1.9.0, 0.20268519608997762
2.2.4, 1.8.3, 0.11647626899069603
2.2.4, 1.8.2, 0.11412083382404899
2.2.4, 1.8.1, 0.11329643151572252
2.2.4, 1.8.0, 0.1021081144741491
2.2.4, 1.7.2, 0.043575550582970204
2.2.4, 1.7.1, 0.03768696266635261
2.2.4, 1.7.0, 0.03603815804969968
2.2.4, 1.7, 0.03603815804969968
2.2.4, 1.6.4, 0.028029678483099753
2.2.4, 1.6.3, 0.028029678483099753
2.2.4, 1.6.2, 0.021552231774820397
2.2.4, 1.6.1, 0.021552231774820397
2.2.4, 1.6.0, 0.021552231774820397
2.2.4, 1.6, 0.021552231774820397
2.2.4, 1.5.2, 0.021552231774820397
2.2.4, 1.5.1, 0.021552231774820397
2.2.4, 1.5.0, 0.021552231774820397
2.2.4, 1.5, 0.021552231774820397
2.2.4, 1.4.4, 0.01354375220822047
2.2.4, 1.4.3, 0.012130491108232246
2.2.4, 1.4.2, 0.005770816158285243
2.2.4, 1.4.1, 0.005770816158285243
2.2.4, 1.4.0, 0.0025909786833117417
2.2.4, 1.4, 0.0025909786833117417
2.2.4, 1.3.2, 0.0025909786833117417
2.2.4, 1.3.1, 0.0025909786833117417
2.2.4, 1.3.0, 0.0025909786833117417
2.2.4, 1.3, 0.0025909786833117417
2.2.4, 1.2.6, 0.0025909786833117417
2.2.4, 1.2.5, 0.0025909786833117417
2.2.4, 1.2.4, 0.0025909786833117417
2.2.4, 1.2.3, 0.0025909786833117417
2.2.4, 1.2.2, 0.0025909786833117417
2.2.4, 1.2.1, 0.0025909786833117417
2.2.4, 1.2, 0.0025909786833117417
2.2.4, 1.1.4, 0.0025909786833117417
2.2.4, 1.1.3.1, 0.0025909786833117417
2.2.4, 1.1.3, 0.0025909786833117417
2.2.4, 1.1.2, 0.0025909786833117417
2.2.4, 1.1.1, 0.0025909786833117417
2.2.4, 1.1, 0.0025909786833117417
2.2.4, 1.0.4, 0.0025909786833117417
2.2.4, 1.0.3, 0.0025909786833117417
2.2.4, 1.0.2, 0.0025909786833117417
2.2.4, 1.0.1, 0.0025909786833117417
2.2.4, 1.0, 0.0025909786833117417
2.2.3, 2.2.2, 0.9039793402981571
2.2.3, 2.2.1, 0.89106702664632
2.2.3, 2.2.0, 0.8860194858551473
2.2.3, 2.1.4, 0.4722385256485503
2.2.3, 2.1.3, 0.4722385256485503
2.2.3, 2.1.2, 0.4722385256485503
2.2.3, 2.1.1, 0.4658997534921939
2.2.3, 2.1.0, 0.44664866768400047
2.2.3, 2.0.3, 0.3216339946003052
2.2.3, 2.0.2, 0.3140039910787651
2.2.3, 2.0.1, 0.31048245099190047
2.2.3, 2.0.0, 0.27550181946237823
2.2.3, 1.12.4, 0.5331611691513088
2.2.3, 1.12.3, 0.5352740932034277
2.2.3, 1.12.2, 0.5346871698556168
2.2.3, 1.12.1, 0.5290527057166334
2.2.3, 1.12.0, 0.5256485502993309
2.2.3, 1.11.3, 0.3323159995304613
2.2.3, 1.11.2, 0.3323159995304613
2.2.3, 1.11.1, 0.33067261415659116
2.2.3, 1.11.0, 0.3202253785655593
2.2.3, 1.10.2, 0.24662519075008804
2.2.3, 1.10.1, 0.24509919004578
2.2.3, 1.10.0, 0.24192980396760183
2.2.3, 1.9.1, 0.19755839887310717
2.2.3, 1.9.0, 0.20201901631646907
2.2.3, 1.8.3, 0.11609343819697147
2.2.3, 1.8.2, 0.11374574480572837
2.2.3, 1.8.1, 0.11292405211879329
2.2.3, 1.8.0, 0.10177250851038855
2.2.3, 1.7.2, 0.04343232773799742
2.2.3, 1.7.1, 0.03756309425988966
2.2.3, 1.7.0, 0.03591970888601949
2.2.3, 1.7, 0.03591970888601949
2.2.3, 1.6.4, 0.027937551355792935
2.2.3, 1.6.3, 0.027937551355792935
2.2.3, 1.6.2, 0.0214813945298744
2.2.3, 1.6.1, 0.0214813945298744
2.2.3, 1.6.0, 0.0214813945298744
2.2.3, 1.6, 0.0214813945298744
2.2.3, 1.5.2, 0.0214813945298744
2.2.3, 1.5.1, 0.0214813945298744
2.2.3, 1.5.0, 0.0214813945298744
2.2.3, 1.5, 0.0214813945298744
2.2.3, 1.4.4, 0.013499236999647847
2.2.3, 1.4.3, 0.012090620964901985
2.2.3, 1.4.2, 0.005751848808545604
2.2.3, 1.4.1, 0.005751848808545604
2.2.3, 1.4.0, 0.002582462730367414
2.2.3, 1.4, 0.002582462730367414
2.2.3, 1.3.2, 0.002582462730367414
2.2.3, 1.3.1, 0.002582462730367414
2.2.3, 1.3.0, 0.002582462730367414
2.2.3, 1.3, 0.002582462730367414
2.2.3, 1.2.6, 0.002582462730367414
2.2.3, 1.2.5, 0.002582462730367414
2.2.3, 1.2.4, 0.002582462730367414
2.2.3, 1.2.3, 0.002582462730367414
2.2.3, 1.2.2, 0.002582462730367414
2.2.3, 1.2.1, 0.002582462730367414
2.2.3, 1.2, 0.002582462730367414
2.2.3, 1.1.4, 0.002582462730367414
2.2.3, 1.1.3.1, 0.002582462730367414
2.2.3, 1.1.3, 0.002582462730367414
2.2.3, 1.1.2, 0.002582462730367414
2.2.3, 1.1.1, 0.002582462730367414
2.2.3, 1.1, 0.002582462730367414
2.2.3, 1.0.4, 0.002582462730367414
2.2.3, 1.0.3, 0.002582462730367414
2.2.3, 1.0.2, 0.002582462730367414
2.2.3, 1.0.1, 0.002582462730367414
2.2.3, 1.0, 0.002582462730367414
2.2.2, 2.2.1, 0.8916539499941307
2.2.2, 2.2.0, 0.8866064092029581
2.2.2, 2.1.4, 0.4722385256485503
2.2.2, 2.1.3, 0.4722385256485503
2.2.2, 2.1.2, 0.4722385256485503
2.2.2, 2.1.1, 0.4658997534921939
2.2.2, 2.1.0, 0.44664866768400047
2.2.2, 2.0.3, 0.3216339946003052
2.2.2, 2.0.2, 0.3140039910787651
2.2.2, 2.0.1, 0.31048245099190047
2.2.2, 2.0.0, 0.27550181946237823
2.2.2, 1.12.4, 0.5325742458034981
2.2.2, 1.12.3, 0.5346871698556168
2.2.2, 1.12.2, 0.5352740932034277
2.2.2, 1.12.1, 0.5296396290644442
2.2.2, 1.12.0, 0.5262354736471417
2.2.2, 1.11.3, 0.3323159995304613
2.2.2, 1.11.2, 0.3323159995304613
2.2.2, 1.11.1, 0.33067261415659116
2.2.2, 1.11.0, 0.3202253785655593
2.2.2, 1.10.2, 0.24662519075008804
2.2.2, 1.10.1, 0.24509919004578
2.2.2, 1.10.0, 0.24192980396760183
2.2.2, 1.9.1, 0.19755839887310717
2.2.2, 1.9.0, 0.20201901631646907
2.2.2, 1.8.3, 0.11609343819697147
2.2.2, 1.8.2, 0.11374574480572837
2.2.2, 1.8.1, 0.11292405211879329
2.2.2, 1.8.0, 0.10177250851038855
2.2.2, 1.7.2, 0.04343232773799742
2.2.2, 1.7.1, 0.03756309425988966
2.2.2, 1.7.0, 0.03591970888601949
2.2.2, 1.7, 0.03591970888601949
2.2.2, 1.6.4, 0.027937551355792935
2.2.2, 1.6.3, 0.027937551355792935
2.2.2, 1.6.2, 0.0214813945298744
2.2.2, 1.6.1, 0.0214813945298744
2.2.2, 1.6.0, 0.0214813945298744
2.2.2, 1.6, 0.0214813945298744
2.2.2, 1.5.2, 0.0214813945298744
2.2.2, 1.5.1, 0.0214813945298744
2.2.2, 1.5.0, 0.0214813945298744
2.2.2, 1.5, 0.0214813945298744
2.2.2, 1.4.4, 0.013499236999647847
2.2.2, 1.4.3, 0.012090620964901985
2.2.2, 1.4.2, 0.005751848808545604
2.2.2, 1.4.1, 0.005751848808545604
2.2.2, 1.4.0, 0.002582462730367414
2.2.2, 1.4, 0.002582462730367414
2.2.2, 1.3.2, 0.002582462730367414
2.2.2, 1.3.1, 0.002582462730367414
2.2.2, 1.3.0, 0.002582462730367414
2.2.2, 1.3, 0.002582462730367414
2.2.2, 1.2.6, 0.002582462730367414
2.2.2, 1.2.5, 0.002582462730367414
2.2.2, 1.2.4, 0.002582462730367414
2.2.2, 1.2.3, 0.002582462730367414
2.2.2, 1.2.2, 0.002582462730367414
2.2.2, 1.2.1, 0.002582462730367414
2.2.2, 1.2, 0.002582462730367414
2.2.2, 1.1.4, 0.002582462730367414
2.2.2, 1.1.3.1, 0.002582462730367414
2.2.2, 1.1.3, 0.002582462730367414
2.2.2, 1.1.2, 0.002582462730367414
2.2.2, 1.1.1, 0.002582462730367414
2.2.2, 1.1, 0.002582462730367414
2.2.2, 1.0.4, 0.002582462730367414
2.2.2, 1.0.3, 0.002582462730367414
2.2.2, 1.0.2, 0.002582462730367414
2.2.2, 1.0.1, 0.002582462730367414
2.2.2, 1.0, 0.002582462730367414
2.2.1, 2.2.0, 0.8973817071738875
2.2.1, 2.1.4, 0.4714101209346014
2.2.1, 2.1.3, 0.4714101209346014
2.2.1, 2.1.2, 0.4714101209346014
2.2.1, 2.1.1, 0.46506986027944114
2.2.1, 2.1.0, 0.44569684161089584
2.2.1, 2.0.3, 0.3193612774451098
2.2.1, 2.0.2, 0.3117294822120465
2.2.1, 2.0.1, 0.3082071151814019
2.2.1, 2.0.0, 0.27345309381237526
2.2.1, 1.12.4, 0.5251849242691088
2.2.1, 1.12.3, 0.5272983444874956
2.2.1, 1.12.2, 0.5278854056592697
2.2.1, 1.12.1, 0.5339908418457203
2.2.1, 1.12.0, 0.5305858870494305
2.2.1, 1.11.3, 0.3291064928965598
2.2.1, 1.11.2, 0.3291064928965598
2.2.1, 1.11.1, 0.32746272161559237
2.2.1, 1.11.0, 0.3170130327580134
2.2.1, 1.10.2, 0.2441000352236703
2.2.1, 1.10.1, 0.24257367617705766
2.2.1, 1.10.0, 0.2394035458494775
2.2.1, 1.9.1, 0.19549137020077492
2.2.1, 1.9.0, 0.19995303510625806
2.2.1, 1.8.3, 0.11612069977691676
2.2.1, 1.8.2, 0.11377245508982035
2.2.1, 1.8.1, 0.11295056944933662
2.2.1, 1.8.0, 0.10179640718562874
2.2.1, 1.7.2, 0.04344252671128332
2.2.1, 1.7.1, 0.03757191499354233
2.2.1, 1.7.0, 0.03592814371257485
2.2.1, 1.7, 0.03592814371257485
2.2.1, 1.6.4, 0.027944111776447105
2.2.1, 1.6.3, 0.027944111776447105
2.2.1, 1.6.2, 0.021486438886932017
2.2.1, 1.6.1, 0.021486438886932017
2.2.1, 1.6.0, 0.021486438886932017
2.2.1, 1.6, 0.021486438886932017
2.2.1, 1.5.2, 0.021486438886932017
2.2.1, 1.5.1, 0.021486438886932017
2.2.1, 1.5.0, 0.021486438886932017
2.2.1, 1.5, 0.021486438886932017
2.2.1, 1.4.4, 0.013502406950804274
2.2.1, 1.4.3, 0.012093460138546437
2.2.1, 1.4.2, 0.005753199483386168
2.2.1, 1.4.1, 0.005753199483386168
2.2.1, 1.4.0, 0.002583069155806035
2.2.1, 1.4, 0.002583069155806035
2.2.1, 1.3.2, 0.002583069155806035
2.2.1, 1.3.1, 0.002583069155806035
2.2.1, 1.3.0, 0.002583069155806035
2.2.1, 1.3, 0.002583069155806035
2.2.1, 1.2.6, 0.002583069155806035
2.2.1, 1.2.5, 0.002583069155806035
2.2.1, 1.2.4, 0.002583069155806035
2.2.1, 1.2.3, 0.002583069155806035
2.2.1, 1.2.2, 0.002583069155806035
2.2.1, 1.2.1, 0.002583069155806035
2.2.1, 1.2, 0.002583069155806035
2.2.1, 1.1.4, 0.002583069155806035
2.2.1, 1.1.3.1, 0.002583069155806035
2.2.1, 1.1.3, 0.002583069155806035
2.2.1, 1.1.2, 0.002583069155806035
2.2.1, 1.1.1, 0.002583069155806035
2.2.1, 1.1, 0.002583069155806035
2.2.1, 1.0.4, 0.002583069155806035
2.2.1, 1.0.3, 0.002583069155806035
2.2.1, 1.0.2, 0.002583069155806035
2.2.1, 1.0.1, 0.002583069155806035
2.2.1, 1.0, 0.002583069155806035
2.2.0, 2.1.4, 0.4707056475284725
2.2.0, 2.1.3, 0.4707056475284725
2.2.0, 2.1.2, 0.4707056475284725
2.2.0, 2.1.1, 0.4643653868733122
2.2.0, 2.1.0, 0.44499236820476695
2.2.0, 2.0.3, 0.31865680403898083
2.2.0, 2.0.2, 0.3110250088059176
2.2.0, 2.0.1, 0.307502641775273
2.2.0, 2.0.0, 0.2727486204062463
2.2.0, 1.12.4, 0.5181401902078197
2.2.0, 1.12.3, 0.5202536104262064
2.2.0, 1.12.2, 0.5208406715979805
2.2.0, 1.12.1, 0.5269461077844312
2.2.0, 1.12.0, 0.5291769402371728
2.2.0, 1.11.3, 0.3301632030057532
2.2.0, 1.11.2, 0.3301632030057532
2.2.0, 1.11.1, 0.3285194317247857
2.2.0, 1.11.0, 0.31806974286720674
2.2.0, 1.10.2, 0.2451567453328637
2.2.0, 1.10.1, 0.24363038628625103
2.2.0, 1.10.0, 0.2404602559586709
2.2.0, 1.9.1, 0.1965480803099683
2.2.0, 1.9.0, 0.20100974521545145
2.2.0, 1.8.3, 0.11799929552659387
2.2.0, 1.8.2, 0.11565105083949748
2.2.0, 1.8.1, 0.11482916519901373
2.2.0, 1.8.0, 0.10367500293530586
2.2.0, 1.7.2, 0.045321122460960435
2.2.0, 1.7.1, 0.039450510743219445
2.2.0, 1.7.0, 0.037806739462251965
2.2.0, 1.7, 0.037806739462251965
2.2.0, 1.6.4, 0.027944111776447105
2.2.0, 1.6.3, 0.027944111776447105
2.2.0, 1.6.2, 0.021486438886932017
2.2.0, 1.6.1, 0.021486438886932017
2.2.0, 1.6.0, 0.021486438886932017
2.2.0, 1.6, 0.021486438886932017
2.2.0, 1.5.2, 0.021486438886932017
2.2.0, 1.5.1, 0.021486438886932017
2.2.0, 1.5.0, 0.021486438886932017
2.2.0, 1.5, 0.021486438886932017
2.2.0, 1.4.4, 0.013502406950804274
2.2.0, 1.4.3, 0.012093460138546437
2.2.0, 1.4.2, 0.005753199483386168
2.2.0, 1.4.1, 0.005753199483386168
2.2.0, 1.4.0, 0.002583069155806035
2.2.0, 1.4, 0.002583069155806035
2.2.0, 1.3.2, 0.002583069155806035
2.2.0, 1.3.1, 0.002583069155806035
2.2.0, 1.3.0, 0.002583069155806035
2.2.0, 1.3, 0.002583069155806035
2.2.0, 1.2.6, 0.002583069155806035
2.2.0, 1.2.5, 0.002583069155806035
2.2.0, 1.2.4, 0.002583069155806035
2.2.0, 1.2.3, 0.002583069155806035
2.2.0, 1.2.2, 0.002583069155806035
2.2.0, 1.2.1, 0.002583069155806035
2.2.0, 1.2, 0.002583069155806035
2.2.0, 1.1.4, 0.002583069155806035
2.2.0, 1.1.3.1, 0.002583069155806035
2.2.0, 1.1.3, 0.002583069155806035
2.2.0, 1.1.2, 0.002583069155806035
2.2.0, 1.1.1, 0.002583069155806035
2.2.0, 1.1, 0.002583069155806035
2.2.0, 1.0.4, 0.002583069155806035
2.2.0, 1.0.3, 0.002583069155806035
2.2.0, 1.0.2, 0.002583069155806035
2.2.0, 1.0.1, 0.002583069155806035
2.2.0, 1.0, 0.002583069155806035
2.1.4, 2.1.3, 0.3401610060496356
2.1.4, 2.1.2, 0.33811270423474493
2.1.4, 2.1.1, 0.33263468775306054
2.1.4, 2.1.0, 0.31820130519697043
2.1.4, 2.0.3, 0.2315057400085743
2.1.4, 2.0.2, 0.227552041156576
2.1.4, 2.0.1, 0.22545610441575764
2.1.4, 2.0.0, 0.20973657885961988
2.1.4, 1.12.4, 0.13890344400514457
2.1.4, 1.12.3, 0.13866526937550613
2.1.4, 1.12.2, 0.13866526937550613
2.1.4, 1.12.1, 0.13799838041251847
2.1.4, 1.12.0, 0.13771257085695232
2.1.4, 1.11.3, 0.21188015052636594
2.1.4, 1.11.2, 0.21049873767446292
2.1.4, 1.11.1, 0.21026056304482446
2.1.4, 1.11.0, 0.1979707521554804
2.1.4, 1.10.2, 0.15228885819082552
2.1.4, 1.10.1, 0.15014528652407946
2.1.4, 1.10.0, 0.1480017148573334
2.1.4, 1.9.1, 0.11675320344876863
2.1.4, 1.9.0, 0.12651836326394514
2.1.4, 1.8.3, 0.07069023007669223
2.1.4, 1.8.2, 0.06930881722478921
2.1.4, 1.8.1, 0.06892773781736769
2.1.4, 1.8.0, 0.0659743724098509
2.1.4, 1.7.2, 0.024579621778688134
2.1.4, 1.7.1, 0.02124517696374982
2.1.4, 1.7.0, 0.019720859334063735
2.1.4, 1.7, 0.019720859334063735
2.1.4, 1.6.4, 0.013766493593102462
2.1.4, 1.6.3, 0.013766493593102462
2.1.4, 1.6.2, 0.011194207593007193
2.1.4, 1.6.1, 0.011194207593007193
2.1.4, 1.6.0, 0.011194207593007193
2.1.4, 1.6, 0.011194207593007193
2.1.4, 1.5.2, 0.011194207593007193
2.1.4, 1.5.1, 0.011194207593007193
2.1.4, 1.5.0, 0.009145905778116515
2.1.4, 1.5, 0.009145905778116515
2.1.4, 1.4.4, 0.006002000666888963
2.1.4, 1.4.3, 0.005430381555756681
2.1.4, 1.4.2, 0.002858095555661411
2.1.4, 1.4.1, 0.002858095555661411
2.1.4, 1.4.0, 0.001571952555613776
2.1.4, 1.4, 0.001571952555613776
2.1.4, 1.3.2, 0.0010003334444814939
2.1.4, 1.3.1, 0.0010003334444814939
2.1.4, 1.3.0, 0.0010003334444814939
2.1.4, 1.3, 0.0010003334444814939
2.1.4, 1.2.6, 0.0010003334444814939
2.1.4, 1.2.5, 0.0010003334444814939
2.1.4, 1.2.4, 0.0010003334444814939
2.1.4, 1.2.3, 0.0010003334444814939
2.1.4, 1.2.2, 0.0010003334444814939
2.1.4, 1.2.1, 0.0010003334444814939
2.1.4, 1.2, 0.0010003334444814939
2.1.4, 1.1.4, 0.0010003334444814939
2.1.4, 1.1.3.1, 0.0010003334444814939
2.1.4, 1.1.3, 0.0010003334444814939
2.1.4, 1.1.2, 0.0010003334444814939
2.1.4, 1.1.1, 0.0010003334444814939
2.1.4, 1.1, 0.0010003334444814939
2.1.4, 1.0.4, 0.0010003334444814939
2.1.4, 1.0.3, 0.0010003334444814939
2.1.4, 1.0.2, 0.0010003334444814939
2.1.4, 1.0.1, 0.0010003334444814939
2.1.4, 1.0, 0.0010003334444814939
2.1.3, 2.1.2, 0.33876500857632935
2.1.3, 2.1.1, 0.33319039451114923
2.1.3, 2.1.0, 0.3187535734705546
2.1.3, 2.0.3, 0.23156089193825044
2.1.3, 2.0.2, 0.22760625119115685
2.1.3, 2.0.1, 0.22550981513245663
2.1.3, 2.0.0, 0.20978654469220506
2.1.3, 1.12.4, 0.13893653516295026
2.1.3, 1.12.3, 0.13869830379264342
2.1.3, 1.12.2, 0.13869830379264342
2.1.3, 1.12.1, 0.13803125595578425
2.1.3, 1.12.0, 0.13774537831141603
2.1.3, 1.11.3, 0.21054888507718697
2.1.3, 1.11.2, 0.2116923956546598
2.1.3, 1.11.1, 0.21145416428435296
2.1.3, 1.11.0, 0.19916142557651992
2.1.3, 1.10.2, 0.15232513817419477
2.1.3, 1.10.1, 0.1501810558414332
2.1.3, 1.10.0, 0.14803697350867162
2.1.3, 1.9.1, 0.11678101772441395
2.1.3, 1.9.0, 0.1265485039069945
2.1.3, 1.8.3, 0.0707070707070707
2.1.3, 1.8.2, 0.06932532875929102
2.1.3, 1.8.1, 0.06894415856680007
2.1.3, 1.8.0, 0.06599008957499523
2.1.3, 1.7.2, 0.024585477415666093
2.1.3, 1.7.1, 0.021250238231370306
2.1.3, 1.7.0, 0.01972555746140652
2.1.3, 1.7, 0.01972555746140652
2.1.3, 1.6.4, 0.013769773203735469
2.1.3, 1.6.3, 0.013769773203735469
2.1.3, 1.6.2, 0.011196874404421573
2.1.3, 1.6.1, 0.011196874404421573
2.1.3, 1.6.0, 0.011196874404421573
2.1.3, 1.6, 0.011196874404421573
2.1.3, 1.5.2, 0.011196874404421573
2.1.3, 1.5.1, 0.011196874404421573
2.1.3, 1.5.0, 0.009148084619782733
2.1.3, 1.5, 0.009148084619782733
2.1.3, 1.4.4, 0.006003430531732418
2.1.3, 1.4.3, 0.005431675242995998
2.1.3, 1.4.2, 0.002858776443682104
2.1.3, 1.4.1, 0.002858776443682104
2.1.3, 1.4.0, 0.0015723270440251573
2.1.3, 1.4, 0.0015723270440251573
2.1.3, 1.3.2, 0.0010005717552887365
2.1.3, 1.3.1, 0.0010005717552887365
2.1.3, 1.3.0, 0.0010005717552887365
2.1.3, 1.3, 0.0010005717552887365
2.1.3, 1.2.6, 0.0010005717552887365
2.1.3, 1.2.5, 0.0010005717552887365
2.1.3, 1.2.4, 0.0010005717552887365
2.1.3, 1.2.3, 0.0010005717552887365
2.1.3, 1.2.2, 0.0010005717552887365
2.1.3, 1.2.1, 0.0010005717552887365
2.1.3, 1.2, 0.0010005717552887365
2.1.3, 1.1.4, 0.0010005717552887365
2.1.3, 1.1.3.1, 0.0010005717552887365
2.1.3, 1.1.3, 0.0010005717552887365
2.1.3, 1.1.2, 0.0010005717552887365
2.1.3, 1.1.1, 0.0010005717552887365
2.1.3, 1.1, 0.0010005717552887365
2.1.3, 1.0.4, 0.0010005717552887365
2.1.3, 1.0.3, 0.0010005717552887365
2.1.3, 1.0.2, 0.0010005717552887365
2.1.3, 1.0.1, 0.0010005717552887365
2.1.3, 1.0, 0.0010005717552887365
2.1.2, 2.1.1, 0.33319039451114923
2.1.2, 2.1.0, 0.3187535734705546
2.1.2, 2.0.3, 0.23156089193825044
2.1.2, 2.0.2, 0.22760625119115685
2.1.2, 2.0.1, 0.22550981513245663
2.1.2, 2.0.0, 0.20978654469220506
2.1.2, 1.12.4, 0.1405565084810368
2.1.2, 1.12.3, 0.14031827711072994
2.1.2, 1.12.2, 0.14031827711072994
2.1.2, 1.12.1, 0.13965122927387078
2.1.2, 1.12.0, 0.13936535162950256
2.1.2, 1.11.3, 0.21054888507718697
2.1.2, 1.11.2, 0.2116923956546598
2.1.2, 1.11.1, 0.21145416428435296
2.1.2, 1.11.0, 0.19916142557651992
2.1.2, 1.10.2, 0.15232513817419477
2.1.2, 1.10.1, 0.1501810558414332
2.1.2, 1.10.0, 0.14803697350867162
2.1.2, 1.9.1, 0.11678101772441395
2.1.2, 1.9.0, 0.1265485039069945
2.1.2, 1.8.3, 0.0707070707070707
2.1.2, 1.8.2, 0.06932532875929102
2.1.2, 1.8.1, 0.06894415856680007
2.1.2, 1.8.0, 0.06599008957499523
2.1.2, 1.7.2, 0.024585477415666093
2.1.2, 1.7.1, 0.021250238231370306
2.1.2, 1.7.0, 0.01972555746140652
2.1.2, 1.7, 0.01972555746140652
2.1.2, 1.6.4, 0.013769773203735469
2.1.2, 1.6.3, 0.013769773203735469
